,reward_sum,n_dest_reached,last_dest_fail,last_penalty,len_qvals,alpha,gamma
18,2180.5,98,28,100,47,0.0,0.1
19,2194.0,98,2,96,45,0.0,0.1
20,2220.0,99,1,96,48,0.0,0.1
21,2299.5,100,-1,98,38,0.0,0.1
22,2183.5,97,90,100,49,0.0,0.1
23,2223.5,100,-1,93,38,0.0,0.1
24,2272.5,97,96,100,50,0.0,0.1
25,2193.5,98,66,96,41,0.0,0.1
26,2217.5,99,1,99,48,0.0,0.1
27,2202.0,98,96,96,50,0.0,0.1
28,2265.0,98,42,98,39,0.0,0.1
29,2193.0,100,-1,100,46,0.0,0.1
30,2282.0,100,-1,97,41,0.0,0.1
31,2302.5,97,66,94,41,0.0,0.1
32,2161.5,99,2,100,49,0.0,0.1
33,2247.0,98,75,95,36,0.0,0.1
34,2232.5,97,83,100,43,0.0,0.1
35,2215.0,100,-1,96,43,0.0,0.1
36,2177.0,100,-1,100,39,0.0,0.1
37,2214.5,97,93,100,48,0.0,0.1
38,2192.5,97,17,97,36,0.0,0.1
39,2212.5,100,-1,100,48,0.0,0.1
40,2246.5,98,84,97,41,0.0,0.1
41,2264.0,98,58,100,44,0.0,0.1
42,2218.5,98,69,100,44,0.0,0.1
43,2212.0,98,95,95,46,0.0,0.1
44,2177.5,97,89,99,35,0.0,0.1
45,2281.0,99,5,96,46,0.0,0.1
46,2263.5,99,66,99,48,0.0,0.1
47,2264.0,98,51,97,40,0.0,0.1
48,2230.0,97,73,100,39,0.0,0.1
49,2233.0,97,60,97,46,0.0,0.1
50,2206.5,97,89,98,43,0.0,0.1
51,2172.5,98,55,88,45,0.0,0.1
52,2198.0,95,91,100,51,0.0,0.1
53,2222.0,99,4,100,44,0.0,0.1
54,2193.0,100,-1,99,42,0.0,0.1
55,2238.0,97,90,100,41,0.0,0.1
56,2177.5,97,80,96,42,0.0,0.1
57,2168.5,97,35,96,40,0.0,0.1
58,2274.5,96,79,100,48,0.0,0.1
59,2172.5,99,2,80,41,0.0,0.1
60,2262.5,98,37,99,41,0.0,0.1
61,2279.5,99,1,99,43,0.0,0.1
62,2236.0,98,100,100,47,0.0,0.1
63,2279.5,98,55,91,51,0.0,0.1
64,2239.0,98,26,96,38,0.0,0.1
65,2244.5,98,51,92,42,0.0,0.1
66,2225.0,100,-1,98,39,0.0,0.1
67,2239.0,97,72,95,40,0.0,0.1
68,2260.5,98,59,100,45,0.0,0.1
69,2274.5,97,25,97,47,0.0,0.1
70,2293.5,100,-1,90,53,0.0,0.1
71,2203.5,98,55,99,47,0.0,0.1
72,2230.0,99,15,100,34,0.0,0.1
73,2310.5,98,41,100,45,0.0,0.1
74,2204.5,98,90,100,41,0.0,0.1
75,2244.0,97,21,98,43,0.0,0.1
76,2184.0,99,1,99,40,0.0,0.1
77,2295.5,97,80,100,53,0.0,0.1
78,2248.5,99,100,100,43,0.0,0.1
79,2201.5,99,1,99,53,0.0,0.1
80,2230.0,99,1,100,48,0.0,0.1
81,2248.0,100,-1,96,44,0.0,0.1
82,2177.5,97,75,99,39,0.0,0.1
83,2228.5,98,10,99,48,0.0,0.1
84,2269.0,96,78,100,47,0.0,0.1
85,2234.5,97,37,94,44,0.0,0.1
